,text,label,data;;
3415;1. Экран очень хорош. 2. Интерфейс похорошел. Нравится, что темная тема (ночной режим теперь встроена) 3. Время работы тоже очень приличное. 4. Камера еще вполне пристойная.;1
3416;Перешёл на него с Galaxy S8+. Опишу недостатки по возрастанию: 1. Кнопка вкл/выкл расположена выше, чем надо. Лучше бы кнопку Bixby так высоко унесли, чтобы ее не нажимать ошибочно вместо громкости. 2. Подлагивания... Удивлен, но на таком мощном аппарате они есть... 3. Датчик отпечатка пальца в экране редко когда срабатывает с первого раза. То ли размеры его не велики, то ли еще чего - но суть в том, что работает он не очень... Что помогло улучшить ситуацию - зарегистрировать один палец 4 раза (как 4 разных, есть там такое, слава богу). 4. Ложные срабатывания - их много, гораздо больше чем в Galaxy S8+. В результате пользоваться девайсом становится не комфортно... Чехол помогает, но отчасти.;-1
3417;Всё лучше и лучше, отлично лежит в руке, отличный экран, отличная эргономика, отличные камеры, мощный на сегодняшний день...;1
3418;1. Мне лично не нравится в экране встроенные камеры, они мешают просмотру (со временем привыкаешь конечно но) а если сделать рамки то смысла то что увеличили экран нету. 2. Кнопка бикси меня просто достала на предыдущих моделях и тут она тоже есть. Не критично но достала.;-1
3419;Производительность - Объем памяти - Камера - Автономность - Скорость зарядки - Водозащита - Беспроводная зарядка;1
3420;самый поршивый датчик приближения.;-1
3421;Камера - отличные снимки, много режимов съемки,. Экран - сочный, насыщенный, фотографии, приятно просматривать сделанные на смартфон фото. Многозадачность - количество открытых окон не влияет на работу.;1
3422;"1. Качество подключения - регулярно терял сеть. 2.Ультразвуковой датчик - срабатывает в 3 случаях из 5(ооооооочень бесит при оплате Samsung или Google pay) 2. В Samsung Pay(которому отведен жест для быстрого доступа) постоянно высвечивается РЕКЛАМА. При чем бесполезная, потому что рекламируют тот же S10. Оплата и интернете и приложениях с него недоступна, для этого есть Google Pay. 3. Половина приложений запускается (и это уже хорошо, потому что ВТБ и Шазам работали через раз) в режиме, делающим решение с вырезом под камеру бесполезным, т.к. вместо полного экрана вы получаете округленную картинку снизу и острые углы от черной полоски сверху. Адаптировали свои приложения под это дело единицы. 4. Интернет у 2 операторов (Билайн и МТС) либо скачет с медленного на нормальный, либо еле работает. То есть в OOKL смотрел скорость, получал 0,05 - 3 мбит/с и 2-30 мбит/с соответственно. Симку от Билайна даже менял. В официальном магазине посоветовали обратиться в сервис. С новым самсунгом за 70к. В сервис. Ок. 5. Не смог смириться с дыркой в экране при просмотре видео на YouTube. Бросается в глаза, любая ""челка"" намного незаметнее. 6. Звук. Запихнули в него Dolby Atmos и решили, что звук в порядке. Понимаю, что музыку с телефона уже давно не слушают, но во флагманском устройстве хотелось бы чувствовать качество во всем. 7. Ear Buds. Ну это вообще отдельный отзыв, потому что в них все сделано хорошо кроме одной мелочи - звучания. Басов нет, громкости нет. Как можно было так облажаться с затычками - загадка. Пригодились при продаже, хорошо компенсируют осадок от себя. 8. Заряд - про 2 дня работы забудьте, хватает на 7-8 часов активного использования. Отсюда еще один минус - невозможность уверенного использования обратной зарядки устройств, т.к. может и самому не хватить. ";-1
3423;Хороший экран, не тормозит, качественные материалы.;1
3424;Камера, такое ощущение что она хуже чем на моем бывшем Samsung Galaxy s8 plus. Очень много шумов, ужасная съёмка вечером и ночью. В сравнении с тем же honor P30. Очень пожалел что выбрал в этот раз Самсунг. Время работы меньше чем у того же honor p30. К сожалению не могу сравнить с p30 pro. Но думаю там разочарования будет ещё больше.;-1
3425;огромный экран отличного качества , батарея за день садится на половину при 4х часах акт экрана в день, произв за глаза, лагов не отмечено вообще, отпечаток под экраном удобен , 3 камеры - пользую все , особенно наличием ширика доволен, звук очень хорош. джек 3.5 , не меломан но всеже удобно когда можно воткнуть любые уши, влагозащита ip68 после s7 понял что это очень удобно.;1
3426;скорее придирки -чуть великоват, могли бы покороче сделать, к сканеру отп немного надо привыкнуть , палец надо чуть плотнее прижимать и удержичать чуть дольше и 2 раза ввел основной палец чтоб добиться 99% корректного срабатывания, дырка в экране великовата , вполне бы и одной камеры хватило , ширик без автофокуса скорее для съемки на растоянии до 3 м;-1
3427;Отличная камера и производительность и хорошо лежит в руке.;1
3428;Не долго живет, надо побольше батарею;-1
3429;Одни плюсы;1
3430;Не сразу привык к вырезу фронтальной камеры , а так радуюсь каждый день !;-1
3431;Что могу сказать о данном аппарате : 1. Экран очень хороший лучший среди всех. 2. Камера фоткает достойно , стабилизация хорошая но для ночного режима ожидал большего ..... на дальном расстоянии фотки даже со стабилизацией выдают некие квадратики не четкости..... 3. Батарея очень достойная заряжаю с 3 % утром в 6 утра уже на работу , держит стабильно заряд до 22 точно и остается при активной нормальной работе 14% . 4 . Корпус приятный сталь для мужчин самое то. 5. По всем показателям игр и оптимизации самый достойный телефон.;1
3432;1. Не понравилась защита задней камеры очень, берег телефон как мог все убирал с карманов , но к сожалению стекло на камере было поцарапано не пойми даже чем ......... 2. Скользкий телефон и ты боишься чтоб не разбить. 3. Не понравилась камера в режими видео , так как иногда не часто бывают проблемы и показало ошибку сбой записи видео. 4. Цена конечно;-1
3433;Дисплей Камеры Аккумулятор Дизайн Бренд Отпечаток пальца в дисплее Джек 3.5мм Место для карт памяти;1
3434;Цена;-1
3435;Неплохой дизайн Хорошая комплектация (наушники, переходники, пленка на экране);1
3436;Неудобство использования: 1. Камера. Я привык снимать правой рукой нажатием на качельку громкости. Здесь она слева, причем камера расположена таким образом, что при нажатии на качельку палец непременно попадает в кадр. Поэтому снимать либо левой рукой, либо экранной кнопкой, что не всегда удобно. А, ну да, еще там есть кнопка Bixby) 2. Кнопка выключения расположена слишком высоко, приходится немного перекладывать телефон в руке. Производитель якобы отучает от ее использования. Она действительно нужна не так часто, но все же нужна. 3. Сканер отпечатка пальца сюда засунули видимо чтобы просто был, а как он работает - потом разберемся. То нажмите сильнее, но закройте полностью, то попробуйте еще раз. И даже если попал, следует глупая анимация секунды на полторы. А про сканер лица, который по фотографии разблокирует смарт даже говорить не буду)) 4. Нет индикации уведомлений при выключенном экране. Always on display не считается, т.к. совсем не информативный. Все равно нужно в упор посмотреть, пришло ли сообщение или пропущен ли звонок. На прошлом телефоне маленький огонек издалека видно было.;-1
3437;Камера и экран такие, как и должны быть за эти деньги. Хорошие. В полной мере ещё не успел оценить.;1
3438;"Минусы есть и они существенные. 1) Очень неудобная кнопка Bixby, которую невозможно ни переназначить ни отключить. Расположили прямо под качельками громкости... Дизайнеры, вы серьёзно? Теперь, из-за ваших выдумок, я должен каждый раз присматриваться в какую область мне нажимать для изменения громкости? 2) Заходим в Настройки -> Руководство пользователя -> и нас перекидывают на страницу, где на всех языках, включая английский и русский, пишут ""The user manual is not available in your selected languge"" - ""Данное руководство пользователя недоступно на выбранном языке""";-1
3439;Экран!!;1
3440;Датчик отпечатка пальца. Нет смарт-сканирования. Нет световых индикаторов уведомлений;-1
3441;Стильный дизайн, хорошая Камера, экран топовый - цветопередача, контрастность, сочность все супер.;1
3442;Мало держит батарею, тупит и подтормаживает, нет плавности. Сложное меню.;-1
3443;экран и производительность;1
3444;"камера. ""кодеки"" при передачи на телик - сплошные мухи";-1
3445;Качественный дисплей (Добавляю через месяц использования. Розовит сверху). Видно что хорошо поработали над интерфейсом системы, пользоваться приятно.;1
3446;"роцессор Exynos - видны лаги даже когда перемещаешься по Play Маркет. Камера очень слабая - детализация снимков никакая, долго искал как переключить режим качества снимков с ""Низких"" на ""Хорошее"" или ""Высокое качество"" оказалось что такого нету. Смартфон за 70к не должен так плохо фотографировать. Быстрая зарядка на 25 Ватт - не работает.";-1
3447;Большой экран, качественная цветопередача, хорошо пока держит зарядку.;1
3448;Отпечаток пальца работает очень плохо. Не всегда срабатывает и с 5 раза- приходится набирать пароль что жутко раздражает. Камера главное что расстроило в этом телефоне. При сравнении качества снимков с айфоном даже 6 модели и последующих - айфон делает снимки гораздо лучшего качества. При плохом освещении вообще беда. Сделать качественное фото можно только при идеальных условиях. Все остальное это и фото назвать сложно - муть, шум, нарушенный баланс цветов. Батарея заряжается намного дольше по сравнению с прошлыми моделями. При игре в New n Tasty за 10 минут очень сильно нагрелся , но сравнивать не с чем.;-1
3449;Ну тут по порядку, буду сравнивать с S8+ коим владел почти 15 месяцев. Аппарат приобрел 1 марта. 1. дисплей, не сказать что супер отличия, но весьма заметны,в 2х словах не объяснить.Интеграция камеры фронтальной на 5+ 2. звук, да простят меня владельцы S8+ там внешний динамик редкое гуано, тем более один был, здесь достойно вполне 2 динамика это сила, мелодии и сообщения орут так что пришлось убрать на треть. 3. камеры отдельный разговор,на 5+, особенно фронталка, весьма заметные отличия.Снимки отличные, даже авто режим работает на ура. Хотя если сравнивать то на предыдущим аппарате 4+, что весьма отличный результат то же, но удобство управления сейчас на порядок выше. 4. аккумулятор к вечеру 40-45% стабильно, при условие достаточно интенсивного использования. 5. не тормозит, к сожалению старая модель все чаще подбешивает непонятными зависами, и не только у меня ( в семье 2 тела 8), я так понял самсунг закладывает в прошивки некоторое устаревание модели. 6. есть заводская наклейная пленка, да да я сначало то же не понял думал глюк, а ковырять новый смарт энтузиазма не хватило, в магазине подтвердили и даже показали отклейную с тестового образца, мелочь,а приятно. Хотя покрывается коцками уже, но с защитными стеклами я так понял пока беда, из за встроенного в экран датчика, уж лучше так. 7. все игры летают, памяти забил с учетом переноса старого устройства всего 50гб, места еще навалом. 8. т.к игрался с предзаказом получил беспроводные уши. 9. богатая комплектация. 10. функция обратной беспроводной зарядки, спокойно можно зарядить уши и часы. 11. работа всех примочек на 5, блютус,NFC, вафли в обеих диапазонах, устойчивая работа в 4G. 12. поддержка для 2 симок 2х виберов одновременно.;1
3450;1. очень, очень скользкий, сразу купил чехол. 2. непонятная байда с родной зарядкой, она заряжает 4 часа, предыдущая от самсунга за 1.5 часа. 3. датчик отпечатка тупит, что будет с защитным стеклом боюсь даже думать. 4.один раз был экран переустановки системы, причем тело лежало и вдруг решило само перейти в этот режим. Вылечилось перезапуском системы. 5.наушники в подарок на твердую 3, как по звучанию, так и по удобству, без приложения практически шлак, для того чтоб добиться басов надо крутить в ушах, добиваясь определенного положения,к тому же чтоб заставить их нормально работать с телом, пришлось обращаться в поддержку самсунга, что бы в дебрях меню откл настройки энергопотребления, чтоб они работали в режиме блокировки экрана, хотя часы и др. голубые гаджеты работали без проблем. Ну а управления вообще отдельная песня.Звучание по сравнения с SONY WI300 не о чем(не реклама). Нет не стоят они своих денег. Родные комплектные на порядок выше.;-1
3451;дизайн -камера -экран -сканер отпечатка пальца ;1
3452;"Самый главный недостаток это то что происходит ложное срабатывания экрана, если ладонь задевает кромку экрана, к примеру правую, то при наборе текста правой рукой происходят ложные срабатывания букв : ""Х"" ""Э"" ""Ю"" Либо вообще предыдущий символ стирается, несмотря на то что ладонь задевает только край кромки, а до буквы не касается На note 9 такой проблемы нет, проверял в упор и так же в s10 на стенде в магазине так же нету данной проблемы Вызывает огромный дискомфорт в использовании аппарата! Автономность при энергосбережения и если пользоваться почтой, вотс апп, браузер, звонки, хватает часа на 4 активного экрана";-1
3453;стильный дизайн;1
3454;Быстрый, функциональный, качественный!;-1
3455;Невозможно поставить защитное стекло, из-за изогнутой формы неплотно прилегает. И убивает чувствительность экрана по краям.;1
3456;Размер, форма экрана. Фотки супер!!;-1
3457;Батарея, разряд;1
3458;Телефон отличный. Хорошее качество экрана.;-1
3459;Экран, производительность, самсунг пей, аккумулятор;1
3460;Наушники в комплекте AKG. Звучание ужасное. Старые наушники от s3 значительно лучше звучат.;-1
3461;Экран шикарный, тут про это уже много писали. Камера, скорость работы, производительность (в т.ч. 3D), звук. Влагозащита (можно брать на море и в бассейн). Беспроводная зарядка (хотя с китайскими магнитными шнурками она не особо и нужна). AOD - постоянно видишь уведомления на выключенном экране, удобно. Samsung Pay - срабатывает практически везде. Но в Европе почему то очень косо смотрят когда телефоном платишь, не привыкли наверное. Виртуальная кнопка - она по сути реальная т.к. работает везде, во всех прогах. Очень удобно. ;1
3462;Очень много брака. Самому при покупке попался бракованный телефон (когда работал граф. ускоритель на экране появлялись разноцветные точки и артефакты). Вернул в магазин, оперативно выдали новый, там все ОК. На брак многие жалуются. У меня экран чисто белый но есть немного розоватый оттенок на сгибах. Батарейка - иногда живет весь день иногда достаточно быстро высаживается, но я подозреваю что это какое то приложение, а не телефон. Иногда заметны микролаги но в основном в сторонних приложениях. Кажется хрупким, если занимаешься активными видами спорта и тел лежит в куртке, думаю при падении он помрет...;-1
3463;"Экран - экран хороший и большой. Новое соотношение сторон (вытянутость по вертикали) смотрится здорово. Камера - приложение запускается быстро, фотографии делаются мгновенно, есть оптическая стабилизация. С точки зрения ""туристических фото"" все идеально - достал, щелкнул, забыл. Есть режим pro, в котором можно добиться качественных фотографий. Производительность - без нареканий. Самый быстрый андроид, который я видел. Радует еще, что можно ставить 2 симки или симку + карту памяти. Батарея - емкость небольшая, но батарея порадовала. На базовых настройках телефон живет весь день при постоянном использовании. Дизайн + эргономика + безопасность - выглядит круто, монолитно. Сканеры сетчатки и отпечатка срабатывают быстро, если правильно пользоваться. Наконец-то убрали механическую кнопку и сделали возможность перенастройки кнопок ""назад"" и ""приложения"". Вытянутый по вертикали телефон хорошо лежит в руке, пальцы держащей руки удобно достают до любой точки в нижней половине экрана. Но все-таки телефон двуручный. Никаких проблем с ложными нажатиями на края экрана у меня не было. Скажем спасибо самсунгу за приличную толщину телефона, которая обеспечивает механическую прочность и нормальную батарею внутри. Звук - читал в интернете опасения, что громкость будет низкой. Нет, все отлично. И голосовой, и внешний динамики орут как ненормальные. Софт - при желании операционную систему телефона можно привести к виду чистого андроида. Примерно половину предустановленного хлама можно удалить или отключить. Комплектация - очень грамотное решение положить в коробку переходник с микро-юсб и на юсб type-c. Наушники там же от AKG.";1
3464;"Экран - новое соотношение сторон сейчас не поддерживается большинством приложений. Всякие вконтакты быстро обновятся, а с играми будет грустно. Кроме того, при просмотре видео все равно часть экрана не задействована. По углам совершенно бестолковые скругления. Раздражает слишком резкая автоматическая регулировка яркости, она постоянно забрасывает яркость то высоко, то низко. Камера - в телефоне стоит прошлогодний сенсор, который и тогда был не очень хорошим. Алгоритмы обработки изображения очень агрессивно убирают шум, при этом картинка размазывается. Особенно заметно на фото внутри помещений. Камера в позапрошлогоднем nexus 5x была лучше, она сохраняла намного больше мелких деталей (но работала медленнее). Кроме того, HDR работает плохо, при попытке сфотографировать небо постоянно что-то пересвечивает. Производительность - все ок, но телефон сам зачем-то забивает хламом 3 из 4 ГБ оперативной памяти. Но на скорость это не влияет, и на том спасибо. Батарея - чуда не произошло, и телефон два дня не живет. Дизайн + эргономика + безопасность - много нареканий. Сканер отпечатков пальцев расположен КРАЙНЕ неудачно. Мало того, что он рядом с камерой, так он еще и маленький, поэтому при использовании в чехле приходится продавливать палец в его отверстие. Еще одна проблема - ""безрамочный"" дизайн, который состоит из стекла и металла и без чехла быстро разобьется. Поэтому мы сразу одеваем чехол-накладку. А в чехле размеры рамочек уже приближаются к традиционным смартфонам. Круглые края экрана и задней панели мешают брать телефон со стола (опять же, решается чехлом-накладкой). Звук - нет стерео звучания (которое было в nexus 6p, например). Не то, чтобы оно очень нужно, но приятно, когда динамики направлены на пользователя. Софт - неудаляемый хлам на телефоне есть в количестве, часть его даже невозможно отключить. Плюс совершенно ненужный биксби. Еще у самсунга есть традиция (наблюдал на s7 edge) делать системные кнопочки маленькими - не всегда с первого раза попадаешь пальцем.";-1
3465;дизайн;1
3466;пока не обнаружил;-1
3467;Экран Размер Камера Производительность;1
3468;Экран Автономность Цена;-1
3469;Камера,экран,полезная площадь экрана,батарея (телефона хватает в среднем на 1,5 дня),дизайн,ip68,комплектация, софт,производительность,samsung pay (работает даже с магнитами), AOD.;1
3470;сканер отпечатка;-1
3471;как по мне лучший смартфон 2017 года 1. Приятный внешний вид 2. Космические предустановленные обои самсунгом 3. Очень порадовала водозащита по стандарту IP 68 можно без проблем так сказать искупнуть телефон 4. Очень яркий и насыщенный дисплей с диагональю 6.2 (за счет закругленного экрана размер смартфона гораздо меньше чем у других с такой же диагональю) 5. Камера делает очень насыщенные и яркие снимки (даже можно сделать пару снимков ночью либо со вспышкой либо используя режим профи) 6. Присутствует режим замедленная съемка 7. Обладает достаточно быстрым 4г и возможностью подключаться к 5ггц интернету 8. Современный и быстрый процессор (либо эксинос либо снапдрагон(по производительности почти одинаковы)) 9. 64 гб встроенной памяти (при желании можно добавить сд карту объемом до 256гб) 10. Аккумулятор на 3500mA ч что хватает на день спокойно а при пассивном использовании на 1.5. 11. Быстрая зарядка способная зарядить смартфон до 100% за 1.30 12.Датчики освещенности, приближения, Холла, гироскоп, компас, барометр, считывание отпечатка пальца, сканер радужной оболочки глаза(которым в повседневной жизни достаточно надоедает пользоваться в качестве разблокировки экрана).;1
3472;1. Корпус стеклянный и соответственно к сожалению очень маркий. 2. хоть экран телефона сделан из Gorilla Glass 5 через пару месяцев пользования без пленки появились пару мелких царапин. 3. Не съемный аккумулятор . 4. Большая стоимость замены экрана (пол цены телефона). 5. К сожалению через беспроводную зарядку телефон заряжается более 2 часов. 6. Отсутствия поддержки биксби(голосовой помощник) русского языка.;-1
3473;Энерго эффективность Производительность Дизайн Камера Продукт в целом;1
3474;Кнопка БИКСБИИИИИИИИИИИИИИИИ;-1
3475;Великолепный экран, скорость работы приложений, мощное железо, камера, защита от НСД.;1
3476;"Края экрана, динамик внешний (в нижней части телефона) и динамик ""к уху"".";-1
3477;Прекрасный экран - удобно держать в руке - волшебная камера - шикарная фронтальная камера - отлично держит батарею - 64 Гб встроенной памяти - разблокировка по лицу (реально хорошо работает) - можно задать доверенные места, где разблокировка не нужна (или в машине при привязке к Bluetooth) - launcher после всех прошлых samsung прекрасен - водозащита греет душу, мочить всё равно не собираюсь;1
3478;задняя поверхность заляпалась через 3 секунды, нужен чехол - сканер отпечатков мне оказался неудобен, благо разблокировка по лицу радует - Bixby кнопка ни пришей, ни пристегни - да и сам Bixby ни к селу, ни к городу - маски животных в камере... Нет, ну правда, зачем?;-1
3479;1. Высокое качество сборки. 2. Великолепный экран. Практические все приложения работают без черных рамочек. А, поскольку это теперь тренд, все приложения рано или поздно будут заточены под это соотношение сторон. 3. Потрясающая камера. Большой обзор: http://sickthought.livejournal.com/502774.html При съемке 4К-видео стабилизатор работает. 4. Высокая скорость работы, высокая отзывчивость. 5. Отличный встроенный софт, внезапно. Будильник умеет произносить время голосом, можно произвольно изменять размер штатной клавиатуры, можно создавать ярлыки для запуска камеры в определенном режиме, Game Launcher умеет писать видео с экрана, нижние навигационные кнопки можно произвольно менять местами и т.д. То есть явно хорошо и много думали про функциональную оптимизацию. 6. Отсутствие случайных нажатий на краях экрана. 7. Очень высокая автономность, можно рассчитывать на 2 дня работы. 8. Толковый сканер радужки.;1
3480;"Расположу по значимости: -Аккумулятор держит крайне плохо. Телефон в режиме ожидания (когда он лежит в кармане или на столе) постоянно теряет по несколько процентов заряда батареи в час. В режиме ""Самолет"" будет терять 1%, а в обычном режиме 2-3%. При плохом качестве сигнала потери больше. Режим использую 2g/3g. Даже отключая все синхронизации и прочие прелести смартфона, заряд всё равно будет уходить! Причем, если включить Olways on Display, то потребление вырастет на 1-1,5% в час, что совсем незначительно. На что заряд уходит?! -Биксби!";-1
3481;9. Аппаратная поддержка звука 24/196 (при использовании беты PowerAMP), аудиофилы ликуют. Наушники на 35 Ом раскачиваются запросто. 10. Уверенный прием 4G везде. То есть проблем с модемом нет. 11. Поддержка 802.11AC, подключение к WiFi-сети (роутер Netgear r7800) на скорости 833 Мбит/сек. Зачем это надо - чтобы переливать файлы с и на телефон через Samsung SideSync. То есть наконец-то забыть про кабель, особенно если пользоваться беспроводной зарядкой. 12. Поддержка беспроводной зарядки, да. 13. Большое количество полезных аксессуаров. Особо рекомендуется обратить внимание на фирменные чехлы и беспроводные зарядки, о чем ниже. 14. Влагозащита, можно нырять. 15. Гарантированное обновление до Android 8. 16. Несмотря на солидный размер, отлично лежит в руке. 17. Комплектный OTG-переходник, а также переходник с miniUSB на TypeC. 18. Простая процедура переноса данных со старого телефона. По кабелю или по беспроводной сети. 19. Очень высокая скорость работы с внутренней памятью и картами, особенно стандарта UFS. 20. Возможность вывода звука на 2 независимых Bluetooth-девайса.;1
3482;"-От режимов сбережения энергии толку нет никакого, кроме режима ""экстремальное энергосбережение"", в котором от всего смартфона остается в рабочем состоянии только дисплей и радиомодуль. -Разные разрешения, в которых может работать дисплей, на автономность";-1
3483;"Камера лучшая на рынке. Четкость изображения уступает ""многопиксельным"" телефонам при хорошем освещении, но картинка в целом ни в какое сравнение с другими флагманами не идет. Как и предыдущая модель, тянет жёсткий диск, клавиатуру и флешку (через разъём) Можно даже мышку подключать, но толку от неё... ) Красивый телефон. В черном цвете очень хорошо выглядит. В руке лежит удобнее, чем S7 Edge. Никаких случайных нажатий. Система мощная и шустрая, тянет всё: навигаторы, большие текстовые документы, служебные не очень оптимизированные приложения. Всё прекрасно, кроме одного ""Но"", которое описано в недостатках. Сборка без нареканий, да и какие могут огрехи сборки герметичного корпуса? ";1
3484;Периодически необходимо делать полный сброс устройства, так как глюки прошивки, за 1 год и 6 месяцев, я встречал самые разнообразные. Стабильность скакала от прошивке к прошивке и не могу исключать, что в последующих прошивках может такое встречаться. Но буду честным глюки не значительны, и многие из них лечатся полным сбросом устройства. Хотя конечно от флагмана ожидаешь абсолютно гладкой работы. Но это скорее придирка так как всего 3 случая на моей памяти. При интенсивном использовании быстро разряжается. Батарейка не терпит низких температур.;-1
3485;Качество сборки -Камера -Экран -Звук в наушниках -Производительность -Объем памяти, возможность расширения памяти -Аккумулятор, быстрая зарядка -Отличная комплектация -Хорошая комплектная гарнитура -Поддержка производителем.;1
3486;Выгорание экрана при повседневном использовании, у знакомых после 1,5 лет экран начал выгорать, кто особенно активно использовал белое или светлое оформление, много работал с интернетом или текстом, столкнулся с выгоранием экрана, довольно не равномерным, выгорают именно те участки, которые отображали чаще всего белые области. Отсутствие стерео динамиков, звук плоский , басов совсем мало, хоть и сам динамик громкий, конечно в следующих моделях звук разительно лучше, тут же все хорошо, но например у меня был Samsung Note 5 и в нем у меня был более басистый и более громкий звук.;-1
